bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,price,house_age
3,1.0,1.0,0,0,4,6,940,0,98146,1020,5700,267000,73
3,2.25,1.0,0,0,3,7,1480,340,98028,1930,13600,480000,37
2,1.0,1.0,0,0,3,7,880,630,98122,1330,3360,525000,91
4,2.5,2.0,0,0,3,8,2070,0,98029,2120,5331,578000,19
3,2.5,3.0,0,0,3,8,1380,0,98103,1380,1465,345000,15
3,1.0,1.0,0,0,3,7,910,360,98116,2000,6250,499000,60
3,1.5,1.0,0,0,4,7,1390,0,98008,1460,10050,425000,59
4,3.0,2.0,0,0,5,8,1840,0,98092,1650,7957,268000,27
3,1.0,1.0,0,0,4,7,1600,0,98045,1600,10650,240000,44
3,1.5,1.0,0,0,4,7,1100,380,98023,1600,9619,147000,51
4,2.0,1.0,0,0,4,6,1770,350,98033,1560,9920,500000,66
4,2.75,1.5,0,2,5,8,1940,1000,98119,1970,2008,1010000,105
4,3.0,2.0,0,2,3,11,3820,0,98072,3820,24751,991500,20
5,2.0,1.0,0,0,4,7,1370,1370,98117,1660,4040,510000,56
4,4.0,2.0,0,0,3,10,4360,0,98004,2180,10800,1980000,8
4,2.5,2.0,0,0,3,8,1540,0,98029,1540,1619,484998,1
4,3.5,2.0,0,2,3,11,4660,0,98006,5080,24913,1280000,12
3,1.75,2.0,0,0,3,7,1590,0,98198,1490,7450,210000,29
2,1.0,1.0,0,0,4,7,1180,0,98007,1420,10750,450000,60
4,1.75,1.0,0,0,3,7,1320,1040,98004,1680,7630,875000,63
4,2.75,1.0,0,0,5,8,1220,640,98056,2020,8137,529950,48
3,1.75,1.0,0,0,3,7,1070,400,98122,1280,3500,415000,36
4,2.0,1.5,0,2,4,7,1960,1030,98028,2500,10680,590000,67
3,1.5,1.0,0,0,4,7,1140,550,98028,1840,10600,379950,59
1,1.0,1.0,0,0,3,6,660,0,98118,1520,4080,385000,109
3,1.75,2.0,0,0,3,8,2310,0,98177,2200,7672,588000,73
2,1.0,1.0,0,0,3,6,770,0,98108,940,5000,252500,78
3,3.5,2.0,0,0,3,9,2060,260,98033,2320,3187,530000,18
2,1.5,1.0,0,0,3,7,1370,0,98072,1370,16217,385000,55
3,2.25,1.0,0,0,4,7,1340,360,98034,1980,7200,419000,40
2,1.0,1.0,0,0,3,6,770,190,98118,1280,5304,175000,64
2,1.0,1.0,0,0,3,7,870,280,98115,1380,5664,515000,67
4,2.5,1.5,0,0,5,9,1850,1060,98115,1960,4120,945000,78
5,2.25,1.0,0,0,3,7,1290,1000,98058,1660,7526,359900,42
4,2.5,2.0,0,0,3,8,2260,0,98056,2260,5866,419950,19
3,1.75,1.0,0,0,3,7,900,400,98199,1750,4000,460000,62
3,2.25,2.0,0,0,3,7,1850,0,98023,1710,6827,255000,26
4,1.75,1.0,0,0,4,7,1470,450,98006,1820,10091,481000,49
4,1.75,1.0,0,0,4,7,1470,450,98006,1820,10091,719521,49
3,3.0,2.0,0,0,4,10,4000,910,98007,3540,12288,1080000,26
4,2.5,1.0,0,2,4,8,1410,800,98178,2210,6175,334000,50
4,2.75,1.5,0,0,5,8,1520,760,98105,1970,4687,675000,84
3,1.75,1.0,0,0,3,7,1090,550,98126,1640,7436,556000,67
4,2.0,2.0,0,3,3,8,1700,280,98119,2490,4200,900000,105
3,1.0,1.5,0,0,3,7,900,0,98117,1280,4080,400000,105
4,1.75,1.0,0,0,5,8,980,980,98117,1630,4360,724950,103
4,2.25,2.0,0,0,4,8,1800,0,98031,2010,5050,321000,11
4,3.5,2.0,0,3,5,10,3170,1100,98199,3100,5800,1360000,78
4,2.0,1.0,0,0,3,6,1020,500,98188,1810,7840,171000,95
4,3.0,2.0,0,0,4,10,5430,0,98053,3170,107076,1360000,28
3,1.75,1.0,0,0,3,7,1950,0,98014,1760,15181,323000,26
4,1.75,1.0,0,2,3,9,2190,0,98092,3000,125017,491500,47
4,1.5,1.0,0,0,5,7,1200,0,98042,1250,10139,226000,43
6,1.75,1.5,0,0,4,7,1380,800,98105,1720,4000,580000,89
4,2.5,2.0,0,0,3,9,2320,0,98004,2820,11770,640000,33
3,1.75,1.0,0,0,4,7,800,240,98199,1630,5097,619790,71
4,2.5,2.0,0,0,3,8,2700,0,98188,2350,10550,383962,14
3,2.0,1.0,0,0,3,7,840,560,98144,1400,3200,373000,13
3,2.5,2.0,0,0,3,8,1010,1050,98052,1760,6170,541338,38
2,1.0,1.0,0,0,4,6,780,0,98133,1310,8160,254922,62
3,2.25,1.5,0,0,4,7,1440,960,98117,1630,5000,575000,89
4,3.0,1.0,0,2,4,7,1870,1030,98008,2330,10217,650000,54
3,1.5,1.0,0,0,4,7,1740,0,98055,1780,9936,269950,53
2,1.0,1.0,0,0,3,6,780,0,98168,1280,7100,270950,73
3,2.75,1.0,0,0,3,9,1530,900,98028,2230,10300,495000,27
4,2.0,1.0,0,1,4,8,1210,1000,98199,2190,7975,794154,61
3,1.5,1.0,0,0,4,8,1510,0,98003,2110,12070,340768,55
2,1.0,1.0,0,0,3,7,900,0,98125,1280,6380,375000,68
4,2.5,2.0,0,0,3,10,3670,0,98075,3680,7437,820000,10
2,2.25,2.0,0,0,3,8,960,200,98105,1160,1327,555000,1
2,1.5,2.0,0,0,3,7,1070,0,98103,1070,1200,312500,16
2,1.0,1.5,0,0,3,7,950,0,98112,2040,4560,450000,90
3,2.75,2.0,0,0,3,9,2950,0,98029,3340,6667,739000,12
3,2.0,2.0,0,0,3,7,1050,370,98155,1420,8150,320000,12
3,1.0,1.5,0,0,3,6,1590,0,98166,1460,8400,235000,71
4,1.0,1.5,0,0,3,7,1290,0,98146,1440,2500,275500,58
2,2.0,1.0,0,0,3,8,1690,0,98053,1640,4500,564000,11
4,1.75,1.5,0,0,3,6,1340,0,98188,1240,8700,263000,57
3,1.75,1.0,0,0,3,7,1397,0,98092,1950,31294,257000,50
4,2.5,2.0,0,0,3,10,3750,0,98092,2540,39413,725000,24
3,2.25,1.0,0,0,3,7,1400,600,98055,2040,6949,300000,36
3,2.0,1.5,0,0,3,8,2250,0,98001,2460,8622,328000,17
3,1.0,1.0,0,0,3,6,840,0,98023,1030,8640,187500,56
3,1.0,2.0,0,0,4,7,1100,0,98117,1540,5100,400000,115
3,1.5,1.0,0,0,4,7,1210,450,98136,1440,5100,515000,61
2,2.0,1.0,1,4,5,9,1580,600,98146,2480,21503,1410000,63
3,1.0,1.0,0,0,3,7,1460,0,98055,1460,9600,235000,57
4,2.5,2.0,0,0,3,8,2470,0,98053,2510,4988,669000,3
3,1.0,1.5,0,0,4,6,1250,0,98065,1450,13503,282000,84
3,2.0,1.0,0,0,5,7,860,620,98117,1660,3774,663000,87
3,3.25,2.0,0,0,3,9,1540,700,98198,1800,7500,279900,26
3,2.0,1.0,0,0,4,7,1570,0,98155,1410,7434,335000,63
4,2.75,2.0,0,0,3,9,3250,0,98155,1620,10089,689000,1
3,2.25,1.0,0,0,3,7,1250,540,98077,2090,93654,413100,35
3,2.5,2.0,0,0,3,8,2080,0,98065,1890,4229,506950,15
3,2.5,3.0,0,0,3,8,1480,0,98112,1480,1231,500000,9
5,3.0,2.0,0,0,3,8,3610,0,98038,2800,8582,540000,12
3,2.5,2.0,0,0,3,9,2040,0,98122,1500,4500,812000,17
4,3.25,2.0,0,3,3,11,3180,670,98074,4320,19500,1200000,26
3,2.25,2.0,0,0,3,9,3230,0,98092,2760,35285,370000,28
3,2.0,1.0,0,0,3,6,1640,800,98148,1630,19613,338000,82
4,1.0,1.0,0,0,3,7,1490,0,98168,1280,6600,185000,46
3,1.0,1.0,0,0,4,7,1010,140,98008,2460,11781,450000,65
2,1.0,1.0,0,0,3,7,900,0,98115,1460,4800,451000,71
4,2.5,1.5,0,0,3,11,3210,0,98074,3280,24527,785000,31
5,3.0,1.5,0,1,5,8,2620,1280,98116,1950,5700,850000,84
3,1.0,1.0,0,0,2,7,1240,0,98198,1240,18000,235000,72
3,1.75,2.0,1,4,3,7,1760,0,98125,1630,7588,1150000,75
3,2.25,2.0,0,0,3,7,1290,120,98027,1445,1370,377500,10
3,2.5,2.0,0,0,3,9,2780,0,98034,1760,9640,825500,6
5,3.25,2.0,0,0,3,9,2480,750,98117,1480,5100,1060000,1
5,3.5,2.0,0,0,3,10,3180,1420,98006,3210,9431,880000,8
3,2.0,1.0,0,0,3,8,1440,0,98053,1440,4157,413800,8
2,1.5,3.0,0,0,3,8,1200,0,98103,1240,1296,504200,7
4,3.0,2.0,0,0,3,9,2793,0,98030,2793,5704,421500,6
4,2.5,2.0,0,0,3,8,2970,0,98052,2810,4998,855169,1
3,2.0,1.0,0,0,3,7,850,590,98106,1170,5000,380000,7
3,2.25,3.0,0,0,3,8,1480,0,98103,1570,1283,580000,1
3,2.5,2.0,0,0,3,8,1870,0,98019,2100,3730,377000,3
4,2.75,2.0,0,0,3,7,2475,0,98002,2475,4000,329900,1
4,2.5,2.0,0,0,3,10,2950,0,98199,2950,6339,921800,3
3,2.25,3.0,0,0,3,9,1410,0,98116,1510,1352,529500,1
4,2.5,2.0,0,0,3,8,2240,0,98038,2530,4315,363990,1
5,2.75,2.0,0,0,3,9,3230,0,98074,3180,7624,834950,1
3,2.0,1.0,0,0,3,8,2100,0,98014,1860,18452,399000,5
3,2.25,1.0,0,0,3,8,1936,0,98030,1410,12770,338900,2
3,2.5,2.0,0,0,3,9,3120,0,98038,2670,6000,419950,8
4,2.5,2.0,0,0,3,8,2070,0,98028,2070,4610,493000,5
4,2.5,2.0,0,0,3,9,3700,0,98028,3050,5047,650000,8
3,2.5,2.0,0,0,3,8,2130,0,98045,2250,5462,456000,2
3,2.25,2.5,0,0,3,8,1540,80,98027,1620,1068,425000,5
3,2.5,3.0,0,0,3,8,1490,0,98133,1270,1156,348000,6
5,4.0,2.0,0,0,3,9,4180,0,98052,3570,6054,1040000,1
2,2.5,2.0,0,0,3,8,1160,240,98106,1060,1524,299000,7
4,3.75,2.0,0,0,3,9,3490,0,98004,1810,8470,1260000,3
3,1.0,1.0,0,0,3,7,1300,0,98014,1300,6849,155000,2
4,2.5,2.0,0,0,3,8,2730,0,98002,2150,3802,319500,9
3,2.5,2.0,0,0,3,8,1830,0,98055,1610,2762,274000,10
5,2.5,2.0,0,0,3,7,2340,0,98059,2190,4500,429000,6
3,1.75,2.0,0,0,3,8,1410,0,98106,1410,1811,267800,1
3,2.5,2.0,0,0,3,7,1930,0,98146,1540,8849,369950,1
6,5.0,2.0,0,0,3,7,3028,0,98030,1400,34575,480000,10
4,3.5,2.0,0,0,3,8,2390,790,98055,2850,4500,440000,8
4,3.25,2.0,0,0,3,10,2210,740,98027,2790,3693,839704,1
3,3.25,3.0,0,0,3,8,1430,0,98107,1430,1243,535000,8
2,1.5,3.0,0,0,3,8,1020,0,98103,980,1415,290000,7
3,2.5,3.0,0,0,3,8,1650,0,98133,1650,1863,370000,8
3,2.0,3.0,0,0,3,7,1060,0,98103,1440,1501,405000,8
4,2.75,2.0,0,0,3,8,2620,0,98045,2790,6716,499431,2
4,2.5,2.0,0,0,3,7,1830,0,98118,2330,3868,275000,8
3,2.25,2.0,0,0,3,7,798,200,98117,998,1110,320000,8
4,2.5,2.0,0,0,3,7,2070,0,98065,2070,4556,425000,8
4,3.5,3.0,0,0,3,10,2860,0,98102,1990,1378,1450000,2
3,2.0,1.0,0,3,3,9,1920,0,98022,2384,4802,340000,8
3,2.5,2.0,0,0,3,9,920,290,98106,1070,651,299900,7
5,3.5,2.0,0,0,3,9,3590,1300,98011,4590,10079,865950,1
4,2.5,2.0,0,0,3,9,3420,0,98034,2520,14190,720000,8
4,3.5,2.0,0,3,3,9,2070,800,98178,1770,6450,460000,9
3,2.5,2.0,0,0,3,8,1600,0,98027,1445,1370,375000,10
2,1.5,2.0,0,0,3,7,960,0,98122,1470,1829,386180,10
3,2.75,1.0,0,3,3,7,1740,0,98022,2380,5331,280000,5
4,2.5,2.0,0,0,3,8,2575,0,98001,2575,5323,359000,4
5,3.25,2.0,0,2,3,10,3660,0,98065,3320,11241,785000,9
3,2.25,2.0,0,0,3,8,940,480,98144,1400,1230,425000,6
5,2.5,2.0,0,0,3,8,3070,0,98059,2590,7200,575000,10
3,2.5,1.0,0,0,3,8,1920,0,98022,2010,48787,465000,1
4,3.25,2.0,0,0,3,10,4160,0,98004,1840,10333,1850000,1
4,3.25,2.0,0,0,3,9,3276,0,98166,2010,11656,720000,7
5,3.75,1.0,0,0,3,7,1310,1580,98108,1930,5117,390000,9
3,2.5,2.0,0,0,3,10,3430,0,98034,3110,12339,2210000,1
4,3.5,2.0,0,0,3,9,2610,780,98199,3350,4165,1050000,1
6,3.75,2.0,0,3,3,9,2930,0,98006,3210,10787,915000,2
2,2.25,3.0,0,0,3,8,1300,0,98103,1300,1312,562000,7
2,1.75,2.0,0,0,3,7,1040,210,98144,1250,1656,349000,8
4,2.5,2.0,0,0,3,8,2310,0,98042,2310,7140,375000,4
2,2.25,3.0,0,0,3,8,1360,0,98107,1280,1295,479950,7
4,2.5,2.0,0,0,3,7,2020,0,98023,2300,5685,319000,5
3,1.5,3.0,0,0,3,8,1270,0,98133,1090,1118,325000,6
4,2.75,2.0,0,0,3,8,2790,0,98045,2790,6154,505657,2
4,2.5,2.0,0,0,3,7,2320,0,98038,2150,4140,340000,5
3,2.5,2.0,0,0,3,7,1750,0,98001,1398,6092,250000,3
4,2.5,2.0,0,0,3,8,2030,0,98001,2040,4705,349500,1
3,2.5,2.0,0,0,3,7,1080,190,98118,1630,7752,290750,7
5,3.25,2.0,0,0,3,8,2230,480,98027,2160,2108,715000,2
4,2.75,2.0,0,0,3,8,2520,0,98125,1890,7772,689950,1
2,2.5,3.0,0,0,3,8,1340,0,98117,1510,1260,425000,7
2,3.0,3.0,0,0,3,8,1570,0,98107,1570,2500,657000,1
4,3.5,2.0,0,0,3,7,2690,0,98038,2210,4046,359950,8
4,2.75,2.0,0,0,3,7,2475,0,98002,2475,4000,319900,1
3,3.75,2.0,0,0,3,9,1170,1090,98118,2130,3082,532000,5
2,1.0,3.0,0,0,3,8,840,0,98103,1110,1190,291000,7
3,3.25,2.0,0,0,3,8,1030,690,98112,1720,1520,675000,11
3,2.25,3.0,0,0,3,9,2940,0,98136,1680,6500,885000,1
5,3.5,2.0,0,0,3,10,4170,0,98004,1930,13635,1450000,7
6,4.25,2.0,0,0,3,8,2950,1360,98074,2100,10000,780000,7
4,2.75,2.0,0,0,3,9,3010,0,98033,3010,7203,839950,1
3,2.5,2.5,0,0,3,8,2170,0,98027,2150,1984,645000,7
3,2.5,2.0,0,0,3,7,1584,0,98002,1584,2800,263000,4
2,2.25,3.0,0,0,3,8,1110,0,98103,1360,1251,345000,9
4,2.5,2.0,0,0,3,8,2420,0,98059,2750,5471,505000,2
2,2.25,2.0,0,0,3,8,1340,90,98115,1430,1016,522500,10
3,2.5,2.0,0,0,3,8,2393,0,98055,2439,5477,400000,3
3,2.25,3.0,0,0,3,8,1240,0,98103,1310,1140,543000,7
4,2.5,1.0,0,0,3,8,1910,1070,98056,2240,12075,495000,8
4,3.5,2.0,0,0,3,8,2260,710,98059,2970,5690,549995,1
3,2.5,2.0,0,0,3,8,2329,0,98030,2197,5720,327555,5
5,3.25,2.0,0,0,3,8,2600,740,98065,2770,6646,690000,10
4,2.25,2.0,0,0,3,9,2580,0,98116,1290,5750,673000,0
3,2.5,2.0,0,0,3,9,2029,0,98003,2029,3920,384435,1
4,2.75,2.0,0,0,3,9,3050,380,98052,3070,6802,780000,9
5,3.75,2.0,0,2,3,9,2470,860,98103,1780,3990,1380000,1
5,3.5,2.0,0,0,3,8,3220,0,98052,2970,5753,950968,2
2,2.25,2.0,0,0,3,7,1150,90,98027,1240,750,334950,7
3,3.5,2.0,0,0,3,8,1240,260,98107,1440,1850,489000,11
3,3.0,2.0,0,0,3,10,3530,0,98028,1940,9600,600000,9
3,2.25,2.0,0,0,3,8,1020,240,98106,1260,1056,282000,8
4,4.0,2.0,0,0,3,10,3222,946,98023,4362,8100,442000,8
2,1.5,2.0,0,0,3,7,1030,0,98038,1030,3000,220000,20
3,2.5,2.0,0,0,3,8,3080,0,98055,3080,5303,489000,9
3,1.5,2.0,0,0,3,7,1072,0,98042,1443,4341,250000,6
4,2.75,2.0,0,0,3,8,2790,0,98045,2620,5527,484259,1
3,2.5,2.0,0,2,3,11,3590,500,98177,3740,16972,1680000,8
3,2.5,2.0,0,0,3,8,1800,0,98065,1800,3663,450000,2
2,1.5,2.0,0,0,3,7,830,0,98122,1540,1484,299000,10
3,2.5,2.0,0,0,3,8,2280,0,98028,2070,4610,450000,5
4,3.0,2.0,0,0,3,9,1710,400,98029,2000,1286,585000,8
3,2.25,3.0,0,0,3,8,1570,0,98103,1290,1870,660000,1
2,1.5,2.0,0,0,3,7,830,0,98136,1120,4822,301500,10
4,3.75,2.0,0,0,3,10,4120,0,98075,3730,8332,949950,3
4,2.5,2.0,0,0,3,9,2540,0,98029,2580,3600,759990,6
4,2.75,2.0,0,0,3,8,2050,0,98001,2050,4000,355000,1
4,2.75,2.0,0,0,3,9,3080,0,98033,3010,7205,889950,1
3,2.5,2.0,0,0,3,8,2220,170,98027,2150,1984,629800,7
4,2.5,2.0,0,0,3,9,3170,0,98056,1580,5100,745000,3
2,1.5,2.0,0,0,3,7,1050,190,98144,1250,1431,379900,8
3,2.5,2.0,0,0,3,8,960,130,98126,1400,1348,335000,6
5,4.5,2.0,0,0,3,9,3210,1420,98065,4420,6790,809000,9
4,2.5,2.0,0,0,3,8,3230,0,98065,2720,5899,569950,3
4,3.5,2.0,0,0,3,10,3510,0,98065,3690,10417,723000,14
4,2.5,2.0,0,0,3,8,1785,0,98030,1691,2700,282000,6
5,3.25,2.0,0,0,3,8,1990,370,98108,1720,3071,569900,9
4,2.0,1.0,0,0,3,7,2340,0,98146,1180,13500,385000,6
3,2.25,3.0,0,0,3,8,1540,80,98027,1620,1237,420000,6
3,3.25,2.0,0,0,3,12,2890,1000,98102,2860,2199,2250000,9
4,3.5,2.0,0,2,3,9,3140,450,98115,2100,6250,1210000,9
4,3.0,2.0,0,0,3,7,1984,0,98002,2095,3402,292000,3
3,2.25,3.0,0,0,3,8,1640,0,98105,1720,1960,645000,1
4,2.0,3.0,0,0,3,7,1350,0,98027,1390,942,304500,7
4,3.5,2.0,0,0,3,8,2000,730,98019,2430,5899,489500,4
4,4.0,3.0,0,0,3,11,4750,860,98074,4560,11063,1580000,9
2,1.0,2.0,0,0,3,7,962,0,98115,1130,1992,390000,3
4,3.5,2.0,0,0,3,8,2350,690,98029,2050,4000,815000,2
3,3.5,2.0,0,1,3,9,2010,530,98006,3240,9831,719000,1
4,2.5,2.0,0,0,3,8,2240,0,98001,2240,5040,331210,1
3,1.5,2.0,0,0,3,7,1040,220,98133,1260,1472,245000,10
5,4.0,2.0,0,0,3,8,2410,800,98019,2750,7200,465000,4
3,2.5,3.0,0,4,3,8,1470,150,98103,1620,1505,580000,7
3,2.0,2.5,0,2,3,8,1180,400,98116,1500,1908,540000,8
3,2.5,3.0,0,0,3,7,1430,0,98103,1360,1269,399000,8
4,2.5,2.0,0,0,3,8,1850,0,98038,2140,5086,328000,6
4,2.5,2.0,0,0,3,10,3340,0,98065,3220,5500,701000,5
3,2.75,2.0,0,0,3,8,2670,0,98038,2340,5000,408000,1
5,4.25,2.0,0,2,3,11,4660,0,98004,3340,16200,2640000,10
3,2.5,2.0,0,0,3,8,1060,490,98144,1550,1301,445000,9
4,2.5,2.0,0,0,3,9,3470,0,98065,2730,6179,672500,10
3,2.5,2.0,0,0,3,8,3010,0,98059,3030,6180,538000,6
5,3.5,2.0,0,0,3,10,2650,1281,98023,3510,9497,450000,1
3,2.5,2.0,0,0,3,8,1800,0,98126,1380,1200,362500,4
3,2.5,3.0,0,0,3,8,1570,0,98103,1570,1705,414950,7
3,2.5,2.0,0,0,3,8,2230,0,98133,2230,4200,679950,1
4,2.5,2.0,0,0,3,8,2423,0,98023,2495,7489,290000,10
3,2.0,2.0,0,0,3,7,790,370,98106,1160,994,230000,8
2,2.0,1.0,0,0,3,8,1440,0,98053,1510,4595,439950,5
4,2.5,2.0,0,0,3,8,2052,0,98003,2052,5250,349900,1
5,2.5,2.0,0,0,3,8,2780,0,98126,1150,8460,550000,1
4,4.25,2.0,0,2,3,9,2960,760,98116,2550,5750,1050000,9
2,2.25,2.0,0,0,3,9,1180,280,98119,1800,4269,655000,1
3,3.5,2.0,0,0,3,8,1100,270,98116,1370,915,385000,9
6,4.5,2.0,0,0,3,9,2510,1090,98118,1360,5800,729999,3
3,2.25,3.0,0,0,3,8,1420,0,98103,1530,1280,523950,9
2,2.5,2.0,0,0,3,8,670,310,98116,980,899,369000,6
3,2.5,2.0,0,0,3,8,1790,0,98027,1890,3078,509900,5
3,2.5,2.0,0,0,3,7,2010,0,98042,2280,5141,282000,9
3,2.5,2.0,0,0,3,8,2370,0,98038,2370,4200,387865,1
4,2.5,2.0,0,0,3,8,2560,0,98178,2560,6240,385000,8
3,2.5,2.0,0,0,3,7,1900,0,98075,2260,5450,536000,10
2,2.25,2.0,0,0,3,8,1050,300,98136,1250,1202,395000,8
4,2.75,2.0,0,0,3,10,2650,0,98056,2740,7923,545000,1
4,2.5,2.0,0,4,3,9,3020,0,98065,3020,6771,715000,14
3,2.5,2.0,0,0,3,7,1500,0,98029,1440,2040,348000,10
3,1.75,3.0,0,0,3,9,1320,0,98122,1380,1495,455000,0
4,2.75,2.0,0,0,3,10,3120,0,98065,2980,6050,575000,5
3,2.25,3.0,0,0,3,7,1540,0,98103,1230,1454,449950,1
3,2.5,2.0,0,0,3,8,1800,0,98126,1580,2036,364000,4
4,2.5,2.0,0,0,3,9,3640,0,98052,3570,6303,932990,1
3,2.5,2.0,0,0,3,9,2440,0,98052,2030,4143,710000,12
4,4.0,2.0,0,0,3,9,3970,0,98074,3560,5258,949990,1
3,2.5,2.0,0,0,3,8,2060,0,98038,2370,4200,326989,1
3,2.5,2.0,0,0,3,8,2538,0,98092,2570,4800,335606,2
5,4.5,2.0,0,0,3,11,3400,870,98033,4100,10631,1530000,8
3,2.5,2.0,0,0,3,7,1320,0,98118,1390,1725,299950,10
4,2.75,2.0,0,0,3,11,3340,0,98059,3340,6940,962000,2
2,2.5,2.0,0,0,3,8,1590,0,98029,1590,1680,395825,3
5,2.75,2.0,0,0,3,8,2710,0,98038,2710,4626,419354,1
4,2.75,2.0,0,1,3,10,3140,0,98034,2990,13600,920000,9
3,2.25,2.0,0,0,3,7,1300,145,98027,1445,1377,366000,10
4,2.5,2.0,0,0,3,7,2430,0,98065,2430,5441,480000,6
3,3.25,2.0,0,0,3,8,1100,270,98116,1370,1146,388000,9
4,3.5,2.0,0,0,3,11,3610,1440,98004,2430,9248,2320000,8
3,2.5,2.0,0,0,3,9,1240,620,98122,1710,1525,730000,5
5,3.75,2.0,0,2,3,10,3570,1760,98027,4420,5797,950000,9
3,3.25,2.0,0,0,3,7,1400,310,98106,1380,1300,358990,1
4,2.5,2.0,0,0,3,8,2650,0,98146,2030,3768,398651,1
4,2.5,2.0,0,0,3,9,2590,0,98056,1400,7891,530000,9
4,2.5,2.0,0,0,3,9,2610,0,98056,2720,7400,610360,2
3,2.5,3.0,0,0,3,8,1600,170,98103,1680,1203,436110,8
4,2.75,2.0,0,0,3,10,3730,0,98074,3670,8279,925000,3
4,2.5,2.0,0,0,3,9,2420,0,98166,1400,5250,449950,8
4,2.5,2.0,0,0,3,9,3330,0,98052,2640,8601,760000,6
3,2.25,2.0,0,0,3,8,1910,0,98055,1714,3177,293000,6
2,2.5,1.0,0,2,3,8,2170,0,98053,2300,7100,695000,2
3,2.5,2.0,0,0,3,7,2437,0,98002,2437,4614,285000,4
5,4.0,2.0,0,0,3,10,4180,0,98075,1800,6052,1260000,1
3,2.5,2.0,0,0,3,8,1800,0,98126,1580,2617,379900,4
5,2.5,2.0,0,0,3,8,2570,0,98019,2890,8056,472000,9
4,2.5,2.0,0,0,3,7,2090,0,98031,2090,5236,300000,8
4,2.5,2.0,0,0,3,7,2789,0,98001,2547,3960,272000,8
4,2.5,2.0,0,0,3,9,2906,0,98092,2680,4950,418395,1
5,2.5,2.0,0,0,3,7,2550,0,98065,2190,5900,465000,7
4,2.75,2.0,0,0,3,9,3550,0,98059,3550,9421,659950,1
3,2.25,3.0,0,0,3,8,1590,0,98136,1640,1321,484950,1
3,2.25,2.0,0,0,4,7,1160,790,98056,1950,1968,359000,36
4,2.5,2.0,0,0,3,8,3250,0,98059,3030,4518,519000,6
5,4.5,2.0,0,0,3,10,4590,0,98033,3030,9486,1710000,6
4,2.75,2.0,0,0,3,9,3070,0,98059,2880,8364,535000,9
4,3.25,2.0,0,0,3,8,2830,200,98065,3400,6908,622950,9
3,2.5,2.0,0,0,3,8,2610,0,98059,2810,5000,515000,10
4,3.5,2.0,0,0,3,7,3150,0,98042,2950,5940,330000,10
3,1.5,3.0,0,0,3,8,1240,0,98133,1240,1026,318000,6
3,2.5,2.0,0,0,3,7,1680,0,98011,1920,2723,439000,4
3,2.5,2.0,0,0,3,8,2220,0,98146,1610,5297,540000,9
4,3.25,2.0,0,0,3,10,4800,0,98059,4750,13602,1080000,4
4,2.5,2.0,0,0,3,9,3100,0,98038,2450,5130,435000,5
4,4.0,2.0,0,0,3,12,7850,0,98027,6210,95832,2700000,9
4,2.75,2.0,0,0,3,10,3590,0,98052,3590,5625,1100000,3
4,2.0,3.0,0,0,3,7,1590,0,98027,1390,942,293467,7
3,2.5,2.0,0,0,3,8,2242,0,98092,2009,4800,328000,2
3,3.5,2.0,0,0,3,8,1720,770,98027,1445,1590,550000,10
3,2.0,3.0,0,0,3,9,1530,0,98107,1620,1456,649000,0
4,2.5,2.0,0,0,3,7,2150,0,98059,2640,3200,435000,5
3,2.5,2.0,0,0,3,10,2440,0,98106,1180,5480,625000,1
3,1.5,3.0,0,0,3,8,1270,0,98115,1270,1413,415000,8
3,2.25,2.0,0,0,3,7,1450,0,98028,1490,4667,400000,6
3,2.5,3.0,0,0,3,10,2690,0,98117,2040,5000,979000,1
4,2.5,2.0,0,0,3,7,2755,0,98053,2510,4831,625250,12
4,3.5,2.0,0,0,3,8,2230,420,98027,2330,3474,665000,4
3,3.25,2.0,0,0,3,8,1730,580,98116,2310,3075,589500,10
2,3.0,2.0,0,0,3,8,1140,320,98136,1460,1452,437000,8
3,1.0,1.0,0,0,5,7,1400,0,98059,1440,8400,320000,56
3,2.5,2.0,0,0,3,8,2196,0,98030,1860,6755,333500,9
3,2.25,2.0,0,0,3,8,1680,340,98108,1720,1546,430000,7
5,4.5,2.0,0,0,3,10,4280,0,98034,2990,11067,995500,1
3,3.0,2.0,0,0,3,8,2340,0,98045,2790,5375,427874,2
4,2.5,2.0,0,0,3,8,2220,0,98146,2220,4157,334990,1
4,4.0,2.0,0,0,3,10,3410,1010,98027,4510,5797,909500,9
3,2.0,2.0,0,0,3,7,1580,0,98042,2280,5000,210000,9
4,2.75,2.0,0,0,3,9,3550,0,98052,3140,5617,952990,2
2,1.75,3.0,0,0,3,8,1420,90,98107,1300,1338,622500,2
3,3.5,2.0,0,0,3,8,1040,320,98107,1560,1977,515000,8
3,2.5,2.0,0,0,3,8,2040,0,98042,1850,12485,350000,6
1,1.5,3.0,0,0,3,7,1120,0,98144,1380,3200,310000,4
4,3.5,2.0,0,0,3,9,3390,1100,98065,4290,5537,700000,9
4,2.5,2.0,0,0,3,9,2930,630,98075,3560,5886,907687,1
2,2.5,1.0,0,0,3,8,2150,0,98053,1640,4680,741500,5
3,2.5,2.0,0,0,3,8,1840,290,98019,2130,5762,395000,4
5,2.75,2.0,0,0,3,8,2990,0,98059,2730,5740,559950,1
